row_number	s	slabel	user_slabel	o	olabel	user_olabel
197	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006322	inferior rectus extraocular muscle	inferior rectus extraocular muscle
195	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001601	extra-ocular muscle	extra-ocular muscle
190	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002376	cranial muscle	cranial muscle
189	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002376	cranial muscle	cranial muscle
187	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008618	subcostal muscle	subcostal muscle
183	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002403	internal intercostal muscle	internal intercostal muscle
182	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008617	innermost intercostal muscle	innermost intercostal muscle
196	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006320	inferior oblique extraocular muscle	inferior oblique extraocular muscle
163	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
162	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
161	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
122	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002324	muscle of back	back muscle
120	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011012	flexor pollicis brevis muscle	flexor pollicis brevis muscle
119	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011012	flexor pollicis brevis muscle	flexor pollicis brevis muscle
118	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011012	flexor pollicis brevis muscle	flexor pollicis brevis muscle
117	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002962	adductor pollicis muscle	adductor pollicis muscle
116	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002962	adductor pollicis muscle	adductor pollicis muscle
123	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002324	muscle of back	back muscle
115	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002962	adductor pollicis muscle	adductor pollicis muscle
113	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001499	muscle of arm	arm muscle
112	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010496	teres minor muscle	teres minor muscle
111	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001478	teres major muscle	teres major muscle
110	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002383	supraspinatus muscle	supraspinatus muscle
109	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001129	subscapularis muscle	subscapularis muscle
108	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001125	serratus ventralis	serratus anterior muscle
114	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008465	abductor pollicis brevis muscle	abductor pollicis brevis muscle
106	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001476	deltoid	deltoid muscle
126	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001400	iliocostalis thoracis muscle	iliocostalis thoracis muscle
129	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001401	longissimus thoracis muscle	longissimus thoracis muscle
160	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
159	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
156	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0005461	levator scapulae muscle	levator scapulae muscle
155	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001112	latissimus dorsi muscle	latissimus dorsi muscle
154	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002324	muscle of back	back muscle
151	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002324	muscle of back	back muscle
128	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001402	longissimus cervicis muscle	longissimus cervicis muscle
139	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002324	muscle of back	back muscle
137	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001298	psoas major muscle	psoas major muscle
136	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008549	prevertebral muscle	prevertebral muscle
133	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002324	muscle of back	back muscle
132	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001405	spinalis thoracis muscle	spinalis thoracis muscle
131	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011218	spinalis cervicis muscle	spinalis cervicis muscle
130	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011014	spinalis capitis muscle	spinalis capitis muscle
138	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001372	psoas minor muscle	psoas minor muscle
396	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008712	stylohyoid muscle	stylohyoid muscle
